"","ID","title","description","streetaddress","lon","lat","geoAddress","city","state","amenityfeatures","type","Year","notes","dateadded","lastmodified","full.address","Status"
"4344",3,"Pete's","(Some G, RT, OC)","816 Opalika Road",-85.4636897,32.6170577,"816 opelika rd, auburn, al 36830, usa","Auburn","AL","(M) - Mixed - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers,(OC) - Older/More Mature Crowd,""(G) - Girls, but rarely exclusively""","Bars/Clubs",1977,NA,"11/5/2019 10:36am","11/10/2019 2:20pm","816 Opalika Road, Auburn, AL","Google Verified Location"
"4345",5,"Pete's","","816 Opalika Rd.",-85.4636897,32.6170577,"816 opelika rd, auburn, al 36830, usa","Auburn","AL","(M) - Mixed - Some Straights","Restaurant",1979,"","10/10/2019 10:47am","10/28/2019 9:53am","816 Opalika Rd., Auburn, AL","Google Verified Location"
"4346",3,"Pete's","","816 Opalika Rd",-85.4636897,32.6170577,"816 opelika rd, auburn, al 36830, usa","Auburn","AL","(M) - Mixed or partially straight","Bars/Clubs",1976,NA,"10/25/2019 8:58am","11/10/2019 1:29pm","816 Opalika Rd, Auburn, AL","Google Verified Location"
"4347",4,"Darvo's","(Very M) (Disco) (Could 'pick up')","167 S. Gay St.",-85.479622,32.6047398,"167 s gay st, auburn, al 36830, usa","Auburn","AL","(M) - Mixed Crowds - Some Straights,(YC) - Young and/or collegiate types,(D) - Dancing","Bars/Clubs",1980,"","9/9/2019 2:38pm","9/9/2019 2:53pm","167 S. Gay St., Auburn, AL","Google Verified Location"
"4348",1,"Pasquale's Pizza","","174 E. Magnolia",-85.4800346,32.6062939,"174 e magnolia ave, auburn, al 36830, usa","Auburn","AL","(M) - Mixed Crowds","Restaurant",1972,NA,"8/29/2019 11:23am","10/28/2019 9:14am","174 E. Magnolia, Auburn, AL","Google Verified Location"
"4349",2,"Pasquale's Pizza","","174 E. Magnolia",-85.4800346,32.6062939,"174 e magnolia ave, auburn, al 36830, usa","Auburn","AL","(M) - Mixed - Some Straights","Restaurant",1977,NA,"11/5/2019 10:36am","11/10/2019 1:48pm","174 E. Magnolia, Auburn, AL","Google Verified Location"
"4350",1,"Pasquale's Pizza","(no booze)","174 E. Magnolia",-85.4800346,32.6062939,"174 e magnolia ave, auburn, al 36830, usa","Auburn","AL","(M) - Mixed or partially straight","Restaurant",1975,"","11/11/2019 7:27am","11/11/2019 7:28am","174 E. Magnolia, Auburn, AL","Google Verified Location"
"4351",3,"Pasquale's Pizza","(No booze)","174 E. Magnolia",-85.4800346,32.6062939,"174 e magnolia ave, auburn, al 36830, usa","Auburn","AL","(M) - Mixed - Some Straights","Restaurant",1978,"","11/22/2019 2:36pm","11/23/2019 1:23am","174 E. Magnolia, Auburn, AL","Google Verified Location"
"4352",4,"Pasquale's Pizza","(No booze)","174 E. Magnolia",-85.4800346,32.6062939,"174 e magnolia ave, auburn, al 36830, usa","Auburn","AL","(M) - Mixed - Some Straights","Restaurant",1979,"","10/10/2019 10:47am","10/28/2019 9:58am","174 E. Magnolia, Auburn, AL","Google Verified Location"
"4353",1,"Pasquale's Pizza","","174 E. Magnolia",-85.4800346,32.6062939,"174 e magnolia ave, auburn, al 36830, usa","Auburn","AL","(M) - Mixed Crowds","Restaurant",1974,"","8/31/2019 12:06pm","9/3/2019 10:26am","174 E. Magnolia, Auburn, AL","Google Verified Location"
"4354",1,"Pasquale's Pizza","","174 E. Magnolia",-85.4800346,32.6062939,"174 e magnolia ave, auburn, al 36830, usa","Auburn","AL","(M) - Mixed Crowds","Restaurant",1973,NA,"9/19/2019 10:54am","10/5/2019 12:23pm","174 E. Magnolia, Auburn, AL","Google Verified Location"
"4355",2,"Pasquale's Pizza","(No booze)","174 E. Magnolia",-85.4800346,32.6062939,"174 e magnolia ave, auburn, al 36830, usa","Auburn","AL","(M) - Mixed or partially straight","Restaurant",1976,NA,"10/25/2019 8:58am","11/10/2019 1:29pm","174 E. Magnolia, Auburn, AL","Google Verified Location"
"4356",172,"Steak Barn","downtown - inquire locally.","",-85.480782,32.609857,"unclear_coded_by_hand","Auburn","AL","""(C) - Coffee, soft drinks and sometimes food -- usually open late after bars have closed"",(M) - Mixed Crowds","Bars/Clubs",1971,"","8/29/2019 3:15pm","9/7/2019 1:19pm",", Auburn, AL","Location could not be verified. General city or location coordinates used."
"4357",6,"Haley Center","(4th floor T-Room) & Stanford Park nr. Langton Hall (Auburn Univ)","",-85.4807825,32.6098566,"auburn, al, usa","Auburn","AL","Cruisy Area","Cruising Areas",1980,"","9/9/2019 2:38pm","9/9/2019 2:55pm",", Auburn, AL","Google Verified Location"
"4358",3109,"Rest Stop next to Gulf Coast College","at foot of bay bridge- E. ","",-85.660206,30.158813,"unclear_coded_by_hand","Panama City","FL","Cruisy Area","Cruising Areas",1980,"","","",", Panama City, FL","Location could not be verified. General city or location coordinates used."
"4359",2264,"Kids from Alabama hitch-hiking","","",-85.660206,30.158813,"unclear_coded_by_hand","Panama City","FL","Cruisy Area","Cruising Areas",1977,"","","",", Panama City, FL","Location could not be verified. General city or location coordinates used."
"4360",3110,"T-Rooms at New Municipal Pier","","",-85.660206,30.158813,"unclear_coded_by_hand","Panama City","FL","Cruisy Area","Cruising Areas",1980,"","","",", Panama City, FL","Location could not be verified. General city or location coordinates used."
"4361",2046,"Rest area next to Gulf Coast College at foot of Bay Bridge - East","","",-85.660206,30.158813,"unclear_coded_by_hand","Panama City","FL","Cruisy Area","Cruising Areas",1976,"","","",", Panama City, FL","Location could not be verified. General city or location coordinates used."
"4362",140,"Fiesta Room","","110 Harrison Ave",-85.6618194,30.1537079,"110 harrison ave, panama city, fl 32401, usa","Panama City","FL","(*) - Very popular","Bars/Clubs",1974,"","9/4/2019 8:26am","9/7/2019 11:16am","110 Harrison Ave, Panama City, FL","Google Verified Location"
"4363",244,"Fiesta Room","","110 Harrison Ave.",-85.6618194,30.1537079,"110 harrison ave, panama city, fl 32401, usa","Panama City","FL","(D) - Dancing,(*) - Very popular","Bars/Clubs",1979,"","10/22/2019 7:25am","10/28/2019 10:06am","110 Harrison Ave., Panama City, FL","Google Verified Location"
"4364",174,"Fiesta Room","","110 Harrison Ave",-85.6618194,30.1537079,"110 harrison ave, panama city, fl 32401, usa","Panama City","FL","(D) - Dancing,(*) - Very popular","Bars/Clubs",1976,NA,"11/7/2019 9:58am","11/8/2019 1:40pm","110 Harrison Ave, Panama City, FL","Google Verified Location"
"4365",292,"Fiesta Room","","110 Harrison Ave.",-85.6618194,30.1537079,"110 harrison ave, panama city, fl 32401, usa","Panama City","FL","(*) - Very popular,(D) - Dancing","Bars/Clubs",1980,"","9/15/2019 11:16am","9/15/2019 8:40pm","110 Harrison Ave., Panama City, FL","Google Verified Location"
"4366",686,"Fiesta Room","","110 Harrison Ave.",-85.6618194,30.1537079,"110 harrison ave, panama city, fl 32401, usa","Panama City","FL","(*) - Very popular","Bars/Clubs",1975,"","12/17/2019 9:53am","12/17/2019 9:53am","110 Harrison Ave., Panama City, FL","Google Verified Location"
"4367",193,"Fiesta Room","","110 Harrison Avenue",-85.6618194,30.1537079,"110 harrison ave, panama city, fl 32401, usa","Panama City","FL","(D) - Dancing,(*) - Very popular","Bars/Clubs",1977,NA,"11/7/2019 3:05pm","11/10/2019 2:21pm","110 Harrison Avenue, Panama City, FL","Google Verified Location"
"4368",227,"Fiesta Room","","110 Harrison Ave.",-85.6618194,30.1537079,"110 harrison ave, panama city, fl 32401, usa","Panama City","FL","(D) - Dancing,(*) - Very popular","Bars/Clubs",1978,"","12/3/2019 12:11pm","12/18/2019 1:24pm","110 Harrison Ave., Panama City, FL","Google Verified Location"
"4369",147,"Fiesta Room","","110 Harrison Ave.",-85.6618194,30.1537079,"110 harrison ave, panama city, fl 32401, usa","Panama City","FL","(*) - Very popular","Bars/Clubs",1973,NA,"9/25/2019 7:35am","10/28/2019 9:41am","110 Harrison Ave., Panama City, FL","Google Verified Location"
"4370",98,"Fiesta Room","","110 Harrison Ave.",-85.6618194,30.1537079,"110 harrison ave, panama city, fl 32401, usa","Panama City","FL","","Bars/Clubs",1972,NA,"9/11/2019 7:43am","10/28/2019 9:27am","110 Harrison Ave., Panama City, FL","Google Verified Location"
"4371",2847,"Cherokee Park ","","",-85.699366,38.239966,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas",1978,"","","",", Louisville, KY","Verified Location"
"4372",2298,"Cherokee Park ","","",-85.699366,38.239966,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas",1977,"","","",", Louisville, KY","Verified Location"
"4373",1179,"Cherokee Park ","","",-85.699366,38.239966,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas",1979,"","","",", Louisville, KY","Verified Location"
"4374",2601,"Cherokee Park","","",-85.699366,38.239966,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas",1975,"","","",", Louisville, KY","Verified Location"
"4375",77,"Cherokee Park","","",-85.699366,38.239966,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas",1974,"","9/5/2019 2:39pm","9/7/2019 1:18pm",", Louisville, KY","Verified Location"
"4376",1539,"Cherokee Park","","",-85.699366,38.239966,"unclear_coded_by_hand","Louisville","KY","Cruisy Areas","Cruising Areas",1973,"","","",", Louisville, KY","Verified Location"
"4377",3157,"Cherokee Park","","",-85.699366,38.239966,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas",1980,"","","",", Louisville, KY","Verified Location"
"4378",373,"Morris ' Pub","(Game room) (Opening in Spring of  '77 - should be a good cruise bar)","1321 Bardstown Rd.",-85.7146737,38.235193,"1321 bardstown rd, louisville, ky 40204, usa","Louisville","KY","(PT) - Pool Table","Cruising Areas,Bars/Clubs",1978,"","12/4/2019 7:12am","12/18/2019 1:17pm","1321 Bardstown Rd., Louisville, KY","Google Verified Location"
"4379",290,"Bonne Sante Steam Baths","","959 Baxter Ave",-85.724759,38.2410269,"959 baxter ave, louisville, ky 40204, usa","Louisville","KY","(*) - Very popular","Baths",1976,NA,"11/7/2019 2:14pm","11/8/2019 1:40pm","959 Baxter Ave, Louisville, KY","Google Verified Location"
"4380",212,"Bonne Santé Steam Baths","","959 Baxter Ave.",-85.724759,38.2410269,"959 baxter ave, louisville, ky 40204, usa","Louisville","KY","(*) - Very popular","Baths",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","959 Baxter Ave., Louisville, KY","Google Verified Location"
"4381",2810," 'Rest Stop ' next to Gulf Coast college at foot of Bay Bridge -East ","","",-85.735411,30.186366,"unclear_coded_by_hand","Panama City","FL","Cruisy Area","Cruising Areas",1978,"","","",", Panama City, FL","Verified Location"
"4382",1151," 'Rest Stop ' next to Gulf Coast College at foot of bay bridge - E. ","","",-85.735411,30.186366,"unclear_coded_by_hand","Panama City","FL","Cruisy Area","Cruising Areas",1979,"","","",", Panama City, FL","Verified Location"
"4383",2265," ""Rest Area "" next to Gulf Coast College at foot of Bay Bridge - East ","","",-85.735411,30.186366,"unclear_coded_by_hand","Panama City","FL","Cruisy Area","Cruising Areas",1977,"","","",", Panama City, FL","Verified Location"
"4384",306,"Western Pancake House","","912 E. Broadway",-85.7369389,38.2440667,"912 e broadway, louisville, ky 40204, usa","Louisville","KY","(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Restaurant",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","912 E. Broadway, Louisville, KY","Google Verified Location"
"4385",376,"Windmill","(Some B)","912 E. Broadway",-85.7369389,38.2440667,"912 e broadway, louisville, ky 40204, usa","Louisville","KY","(M) - Mixed - Some Straights,""(C) - Coffee, soft drinks, juices and snacks"",(AH) - After Hours,(B) - Blacks frequent","Restaurant",1978,"","12/4/2019 7:12am","12/18/2019 12:35pm","912 E. Broadway, Louisville, KY","Google Verified Location"
"4386",295,"Western Pancake House","","912 E. Broadway",-85.7369389,38.2440667,"912 e broadway, louisville, ky 40204, usa","Louisville","KY","(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Restaurant",1976,NA,"11/7/2019 2:14pm","11/8/2019 1:40pm","912 E. Broadway, Louisville, KY","Google Verified Location"
"4387",329,"Windmill","","912 E. Broadway",-85.7369389,38.2440667,"912 e broadway, louisville, ky 40204, usa","Louisville","KY","(M) - Mixed - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Bars/Clubs",1977,NA,"11/7/2019 6:15pm","11/10/2019 2:21pm","912 E. Broadway, Louisville, KY","Google Verified Location"
"4388",245,"Western Pancake House","(after hours)","912 E. Broadway",-85.7369389,38.2440667,"912 e broadway, louisville, ky 40204, usa","Louisville","KY","(M) - Mixed Crowds,""(C) - Coffee, soft drinks and sometimes snacks""","Restaurant",1974,"","9/5/2019 12:39pm","9/9/2019 7:37am","912 E. Broadway, Louisville, KY","Google Verified Location"
"4389",168,"Queen Bee","","730 Logan",-85.7386019,38.2431602,"730 logan st, louisville, ky 40204, usa","Louisville","KY","(P) - Private club - Inquire locally to admission,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular","Bars/Clubs",1972,NA,"9/12/2019 7:33am","10/28/2019 9:27am","730 Logan, Louisville, KY","Google Verified Location"
"4390",152,"Queen Bee","","730 Logan",-85.7386019,38.2431602,"730 logan st, louisville, ky 40204, usa","Louisville","KY","(P) - Private club - Inquire locally to admission,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular","Bars/Clubs",1971,"","8/30/2019 2:07pm","8/30/2019 2:20pm","730 Logan, Louisville, KY","Google Verified Location"
"4391",232,"Queen Bee","","730 Logan",-85.7386019,38.2431602,"730 logan st, louisville, ky 40204, usa","Louisville","KY","(P) - Private club - Inquire locally to admission,""(G) - Girls, but seldom exclusively"",(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular","Bars/Clubs",1973,NA,"10/1/2019 2:55pm","10/28/2019 9:41am","730 Logan, Louisville, KY","Google Verified Location"
"4392",269,"Queen Bee","","730 Logan",-85.7386019,38.2431602,"730 logan st, louisville, ky 40204, usa","Louisville","KY","(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular","Bars/Clubs",1969,NA,"8/13/2019 9:16pm","8/13/2019 9:20pm","730 Logan, Louisville, KY","Google Verified Location"
"4393",137,"Queen Bee","","730 Logan",-85.7386019,38.2431602,"730 logan st, louisville, ky 40204, usa","Louisville","KY","(P) - Private club - Inquire locally to admission,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs",1970,NA,"9/6/2019 12:47pm","9/7/2019 2:01pm","730 Logan, Louisville, KY","Google Verified Location"
"4394",243,"Queen Bee","","730 Logan",-85.7386019,38.2431602,"730 logan st, louisville, ky 40204, usa","Louisville","KY","(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular","Bars/Clubs",1974,"","9/5/2019 12:39pm","9/9/2019 7:37am","730 Logan, Louisville, KY","Google Verified Location"
"4395",321,"Queen Bee","","730 Logan",-85.7386019,38.2431602,"730 logan st, louisville, ky 40204, usa","Louisville","KY","(P) - Private club - Inquire locally to admission,(D) - Dancing,""(G) - Girls, but seldom exclusively"",(S) - Shows . . . impersonators or record pantomime acts . . . often touristy","Bars/Clubs",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","730 Logan, Louisville, KY","Google Verified Location"
"4396",451,"Durango","(Some W, SM) (Should be a winner)","414 E. Oak",-85.7488993,38.2341107,"414 e oak st, louisville, ky 40203, usa","Louisville","KY","(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. ""","Bars/Clubs",1980,"","9/22/2019 8:35pm","11/13/2019 12:11am","414 E. Oak, Louisville, KY","Google Verified Location"
"4397",1991,"Odyssey I","","Preston & Oak",-85.749482,38.234058,"unclear_coded_by_hand","Louisville","KY","(OC) - Older/More Mature Crowd","Bars/Clubs",1976,"","","","Preston & Oak, Louisville, KY","Verified Location"
"4398",455,"River City Club","(also called Club Odyssey)","340 E. Oak",-85.7497664,38.2339192,"340 e oak st, louisville, ky 40203, usa","Louisville","KY","(P) - Private club - Inquire locally to admission,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing","Bars/Clubs",1980,"","9/22/2019 8:35pm","11/13/2019 12:12am","340 E. Oak, Louisville, KY","Google Verified Location"
"4399",374,"River City Club","(WE*)","340 E. Oak",-85.7497664,38.2339192,"340 e oak st, louisville, ky 40203, usa","Louisville","KY","(WE) - Weekends,(*) - Very popular","Bars/Clubs",1979,"","10/24/2019 12:37pm","12/18/2019 3:28pm","340 E. Oak, Louisville, KY","Google Verified Location"
"4400",374,"River Club","(WE*)","340 E. Oak",-85.7497664,38.2339192,"340 e oak st, louisville, ky 40203, usa","Louisville","KY","(P) - Private club - Inquire locally to admission,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(OC) - Older/More Mature Crowd,(WE) - Weekends,(*) - Very popular","Bars/Clubs",1978,"","12/4/2019 7:12am","12/18/2019 1:18pm","340 E. Oak, Louisville, KY","Google Verified Location"
"4401",238,"Badlands Territory","(new -- looks promising)","116 E. Main St",-85.7507822,38.2556542,"116 e main st, louisville, ky 40202, usa","Louisville","KY","(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs",1974,"","9/5/2019 12:39pm","9/9/2019 7:37am","116 E. Main St, Louisville, KY","Google Verified Location"
"4402",368,"Badlands Territory","(Disco - D - upstairs) (5 rooms - something for everyone)","116 E. Main St.",-85.7507822,38.2556542,"116 e main st, louisville, ky 40202, usa","Louisville","KY","(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing","Bars/Clubs",1978,"","12/4/2019 7:09am","12/18/2019 1:18pm","116 E. Main St., Louisville, KY","Google Verified Location"
"4403",289,"Badlands Territory","(Five rooms with something for just about everyone)","116 E. Main St",-85.7507822,38.2556542,"116 e main st, louisville, ky 40202, usa","Louisville","KY","(W) - Western or coyboy types,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs",1976,NA,"11/7/2019 2:14pm","11/8/2019 1:40pm","116 E. Main St, Louisville, KY","Google Verified Location"
"4404",446,"Badlands Territory","(Disco) (D Upstairs) (Cruisy) (PT & game room) (3 bars) (Something for everyone)","116 E. Main St.",-85.7507822,38.2556542,"116 e main st, louisville, ky 40202, usa","Louisville","KY","(YC) - Young and/or collegiate types,(*) - Very popular,(D) - Dancing,(PT) - Pool Table","Cruising Areas,Bars/Clubs",1980,"","9/22/2019 8:35pm","11/13/2019 12:07am","116 E. Main St., Louisville, KY","Google Verified Location"
"4405",324,"Badlands Territory","(Some W) (Disco) (Five rooms with something for just about everyone)","116 E. Main Street",-85.7507822,38.2556542,"116 e main st, louisville, ky 40202, usa","Louisville","KY","(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table,(W) - Western or coyboy types","Bars/Clubs",1977,NA,"11/7/2019 6:15pm","11/10/2019 2:21pm","116 E. Main Street, Louisville, KY","Google Verified Location"
"4406",357,"Badlands Territory","Five rooms with something for just about everyone","116 E. Main St.",-85.7507822,38.2556542,"116 e main st, louisville, ky 40202, usa","Louisville","KY","(W) - Western or coyboy types,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","116 E. Main St., Louisville, KY","Google Verified Location"
"4407",450,"Downtowner","(Disco) (Many L) (WE popular)","105 W. Main St.",-85.751793,38.256497,"105 w main st, louisville, ky 40202, usa","Louisville","KY","(D) - Dancing,(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy,""(L) - Ladies/Ms, but seldom exclusively unless noted"",(WE) = Weekends,(*) - Very popular","Bars/Clubs",1980,"","9/22/2019 8:35pm","11/13/2019 12:10am","105 W. Main St., Louisville, KY","Google Verified Location"
"4408",448,"Camera's Eye","(Books, films, crusiy arcade)","105 W. Main St.",-85.751793,38.256497,"105 w main st, louisville, ky 40202, usa","Louisville","KY","","Cruising Areas,Book Store,Business",1980,"","9/22/2019 8:35pm","11/13/2019 12:08am","105 W. Main St., Louisville, KY","Google Verified Location"
"4409",371,"Downtowner","(Disco) (2 floors - game room)","105 W. Main St.",-85.751793,38.256497,"105 w main st, louisville, ky 40202, usa","Louisville","KY","(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs",1979,"","10/24/2019 12:37pm","10/28/2019 10:06am","105 W. Main St., Louisville, KY","Google Verified Location"
"4410",325,"Downtowner","(Many G) (Some RT) (Disco)","105 W. Main Street",-85.751793,38.256497,"105 w main st, louisville, ky 40202, usa","Louisville","KY","(*) - Very popular,(B) - Blacks frequent,(D) - Dancing","Bars/Clubs",1977,NA,"11/7/2019 6:15pm","11/10/2019 2:21pm","105 W. Main Street, Louisville, KY","Google Verified Location"
"4411",370,"Downtowner","(Disco) (Game room & 2 show rooms)","105 W. Main St.",-85.751793,38.256497,"105 w main st, louisville, ky 40202, usa","Louisville","KY","(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs",1978,"","12/4/2019 7:09am","12/18/2019 1:18pm","105 W. Main St., Louisville, KY","Google Verified Location"
"4412",369,"Badlands Territory","(Disco) (D upstairs) (PT & game room) (3 bars) (Something for everyone)","116 W. Main St.",-85.752565,38.255757,"116 w main st, louisville, ky 40202, usa","Louisville","KY","(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table","Bars/Clubs",1979,"","10/24/2019 12:37pm","12/18/2019 3:28pm","116 W. Main St., Louisville, KY","Google Verified Location"
"4413",458,"Trixie's","(River City Ent.) (Book store & 'wild back room)","206 S. 2nd St.",-85.7535616,38.2549291,"206 s 2nd st, louisville, ky 40202, usa","Louisville","KY","","Book Store",1980,"","9/22/2019 8:35pm","11/13/2019 12:13am","206 S. 2nd St., Louisville, KY","Google Verified Location"
"4414",1326,"Mother's Brew","(Looks promising)","204 W. Market nr. 2nd ",-85.753673,38.254871,"unclear_coded_by_hand","Louisville","KY","""(G) - Girls/Ms, but seldom exclusively"",(P) - Private club - Inquire locally to admission,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing","Bars/Clubs",1979,"","","","204 W. Market nr. 2nd , Louisville, KY","Verified Location"
"4415",454,"Peek-O-Rama Adult Books","","222 W. Market",-85.7539568,38.2549074,"222 w market st, louisville, ky 40202, usa","Louisville","KY","","Book Store",1980,"","9/22/2019 8:35pm","11/13/2019 12:12am","222 W. Market, Louisville, KY","Google Verified Location"
"4416",2604,"Savoy Theatre","","",-85.754051,38.253503,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas,Theatre",1975,"","","",", Louisville, KY","Verified Location"
"4417",2073,"Savoy Theatre","","",-85.754051,38.253503,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas,Theatre",1976,"","","",", Louisville, KY","Verified Location"
"4418",80,"Savoy Theatre","","",-85.754051,38.253503,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas,Theatre",1974,"Was located at 211 W. Jefferson Street. See http://cinematreasures.org/theaters/28074 for images and history of location.","9/5/2019 2:39pm","9/7/2019 1:18pm",", Louisville, KY","Verified Location"
"4419",370,"Camera's Eye","(Books, films, cruisy arcade)","3rd & Market",-85.755118,38.255059,"unclear_coded_by_hand","Louisville","KY","","Book Store,Cruising Areas",1979,"","10/24/2019 12:37pm","12/18/2019 3:28pm","3rd & Market, Louisville, KY","Verified Location"
"4420",2844,"Cameras Eye -  'Peep Show ' & arcade  3rd & Market Sts.","","",-85.755118,38.255059,"unclear_coded_by_hand","Louisville","KY","Cruisy Area,(*) - Very popular","Cruising Areas",1978,"","","",", Louisville, KY","Verified Location"
"4421",2296,"Cameras Eye -  ""Peep Show"" and arcade - 3rd & Market Street ","","",-85.755118,38.255059,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas",1977,"","","",", Louisville, KY","Verified Location"
"4422",2300,"Pornucopia -  ""Peep Show "" etc. near 3rd & Market  ","","",-85.755118,38.255059,"unclear_coded_by_hand","Louisville","KY","Cruisy Area","Cruising Areas",1977,"","","",", Louisville, KY","Verified Location"
"4423",452,"Main Entrance","(Books & Arcade)","219 S. 3rd St.",-85.755222,38.2544531,"219 s 3rd st, louisville, ky 40202, usa","Louisville","KY","(M) - Mixed Crowds - Some Straights","Book Store",1980,"","9/22/2019 8:35pm","11/13/2019 12:11am","219 S. 3rd St., Louisville, KY","Google Verified Location"
"4424",305,"Leo's","","303 W. Chestnut",-85.7562841,38.2489776,"303 w chestnut st, louisville, ky 40202, usa","Louisville","KY","(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Restaurant",1975,"","12/17/2019 9:52am","12/17/2019 9:52am","303 W. Chestnut, Louisville, KY","Google Verified Location"
"4425",242,"Leo's","(after hours)","303 W. Chestnut",-85.7562841,38.2489776,"303 w chestnut st, louisville, ky 40202, usa","Louisville","KY","(M) - Mixed Crowds,""(C) - Coffee, soft drinks and sometimes snacks""","Restaurant",1974,"","9/5/2019 12:39pm","9/9/2019 7:37am","303 W. Chestnut, Louisville, KY","Google Verified Location"
"4426",453,"Morris' 620 Club","(May be opening soon)","620 S. 3rd St.",-85.7568409,38.2480623,"620 s 3rd st, louisville, ky 40202, usa","Louisville","KY","","Bars/Clubs",1980,"","9/22/2019 8:35pm","11/13/2019 12:12am","620 S. 3rd St., Louisville, KY","Google Verified Location"
"4427",150,"Downtower","","320 W. Chestnut St.",-85.756964,38.2486672,"320 w chestnut st, louisville, ky 40202, usa","Louisville","KY","(*) - Very popular","Bars/Clubs",1971,"","8/30/2019 2:07pm","8/30/2019 2:20pm","320 W. Chestnut St., Louisville, KY","Google Verified Location"
"4428",166,"Downtowner","","320 W. Chestnut St.",-85.756964,38.2486672,"320 w chestnut st, louisville, ky 40202, usa","Louisville","KY","(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs",1972,NA,"9/12/2019 7:33am","10/28/2019 9:27am","320 W. Chestnut St., Louisville, KY","Google Verified Location"
"4429",68,"Downtowner","","320 W. Chestnut",-85.756964,38.2486672,"320 w chestnut st, louisville, ky 40202, usa","Louisville","KY","(*) - Very popular","Bars/Clubs",1965,NA,"8/14/2019 12:23am","9/7/2019 2:21pm","320 W. Chestnut, Louisville, KY","Google Verified Location"
"4430",268,"Downtowner","(Back room best)","320 W Chestnut St",-85.756964,38.2486672,"320 w chestnut st, louisville, ky 40202, usa","Louisville","KY","(*) - Very popular","Bars/Clubs",1969,NA,"8/13/2019 9:16pm","8/13/2019 9:20pm","320 W Chestnut St, Louisville, KY","Google Verified Location"
"4431",231,"Downtowner","(open afternoons)","320 W. Chestnut",-85.756964,38.2486672,"320 w chestnut st, louisville, ky 40202, usa","Louisville","KY","(D) - Dancing,(*) - Very popular","Bars/Clubs",1973,NA,"10/1/2019 2:55pm","10/28/2019 9:41am","320 W. Chestnut, Louisville, KY","Google Verified Location"
"4432",240,"Downtowner","(open afternoons)","320 W. Chestnut",-85.756964,38.2486672,"320 w chestnut st, louisville, ky 40202, usa","Louisville","KY","(D) - Dancing,(*) - Very popular","Bars/Clubs",1974,"","9/5/2019 12:39pm","9/9/2019 7:37am","320 W. Chestnut, Louisville, KY","Google Verified Location"
